"Формула","Номер терма в формуле","Вид условий","Имя переменной","Действительно с","Действительно по","Тип фиксированного терма","Значение","Валюта","Имя котировки","Вид котировки","Правило расчета","Правило опред. периода: валютный курс","Прав. опред. периода","Вид расчета терма","Фактор 1","Фактор 2","Происхождение котировки"
"Z900004912","90","ZTRM","X","2000-01-01 00:00:00","2027-04-16 23:59:59","H","23058.2545","","","","1","YC403","YQ403","2","0","0",""
"Z900025553","10","ZTRM","GPPS","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","HONGKONG_1","AV","1","YC102","YQ100","2","0","0","CO"
"Z900025553","20","ZTRM","Y","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.365","","","","1","YC102","YQ100","2","0","0",""
"Z900025553","40","ZTRM","F","2000-01-01 00:00:00","2026-12-31 23:59:59","B","219","","","","1","YC102","YQ100","2","0","0",""
"Z900025553","50","ZTRM","K1","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","EUROPE_1","AV","1","YC102","YQ100","2","0","0","CO"
"Z900025553","70","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","51.1","","","","1","YC102","YQ100","2","0","0",""
"Z900025553","80","ZTRM","L1","2000-01-01 00:00:00","2026-12-31 23:59:59","B","87.6","","","","1","YC102","YQ100","2","0","0",""
"Z900025553","90","ZTRM","L2","2000-01-01 00:00:00","2026-12-31 23:59:59","B","32.85","","","","1","YC102","YQ100","2","0","0",""
"Z900025553","100","ZTRM","L3","2000-01-01 00:00:00","2026-12-31 23:59:59","B","47.45","","","","1","YC102","YQ100","2","0","0",""
"Z900025553","110","ZTRM","L4","2000-01-01 00:00:00","2026-12-31 23:59:59","B","3285","","","","1","YC102","YQ100","2","0","0",""
"Z900025553","120","ZTRM","L5","2000-01-01 00:00:00","2026-12-31 23:59:59","B","2190","","","","1","YC102","YQ100","2","0","0",""
"Z900025553","130","ZTRM","EX","2000-01-01 00:00:00","2026-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900025553","150","ZTRM","Y2","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.365","","","","1","YC102","YQ100","2","0","0",""
"Z900025553","160","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.8906","","","","1","YC102","YQ100","2","0","0",""
"Z900025554","10","ZTRM","GPPS","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","HONGKONG_1","AV","1","YC102","YQ100","2","0","0","CO"
"Z900025554","20","ZTRM","Y","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.365","","","","1","YC102","YQ100","2","0","0",""
"Z900025554","40","ZTRM","F","2000-01-01 00:00:00","2026-12-31 23:59:59","B","219","","","","1","YC102","YQ100","2","0","0",""
"Z900025554","50","ZTRM","K2","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","S. KOREA_1","AV","1","YC102","YQ100","2","0","0","CO"
"Z900025554","70","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","51.1","","","","1","YC102","YQ100","2","0","0",""
"Z900025554","80","ZTRM","L1","2000-01-01 00:00:00","2026-12-31 23:59:59","B","87.6","","","","1","YC102","YQ100","2","0","0",""
"Z900025554","90","ZTRM","L2","2000-01-01 00:00:00","2026-12-31 23:59:59","B","32.85","","","","1","YC102","YQ100","2","0","0",""
"Z900025554","100","ZTRM","L3","2000-01-01 00:00:00","2026-12-31 23:59:59","B","47.45","","","","1","YC102","YQ100","2","0","0",""
"Z900025554","110","ZTRM","L4","2000-01-01 00:00:00","2026-12-31 23:59:59","B","3285","","","","1","YC102","YQ100","2","0","0",""
"Z900025554","120","ZTRM","L5","2000-01-01 00:00:00","2026-12-31 23:59:59","B","2190","","","","1","YC102","YQ100","2","0","0",""
"Z900025554","130","ZTRM","EX","2000-01-01 00:00:00","2026-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900025554","150","ZTRM","Y2","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.365","","","","1","YC102","YQ100","2","0","0",""
"Z900014913","20","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900014913","30","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900014913","40","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","104390","","","","1","YC100","YQ100","2","0","0",""
"Z900014924","20","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900014924","30","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900014924","40","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","106215","","","","1","YC100","YQ100","2","0","0",""
"Z900014929","20","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900014929","30","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900014929","40","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","106215","","","","1","YC100","YQ100","2","0","0",""
"Z900014934","20","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900014934","30","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900014934","40","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","104390","","","","1","YC100","YQ100","2","0","0",""
"Z900014949","20","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900014949","30","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900014949","40","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","104390","","","","1","YC100","YQ100","2","0","0",""
"Z440000141","10","ZTRM","CFR_TUR_CURRENT","2000-01-01 00:00:00","2025-01-01 23:59:59","1","","","SPOT CFR TURKEY_06","LOW","1","YQ200","YQ200","2","0","0","IE"
"Z440000141","30","ZTRM","0","2000-01-01 00:00:00","2025-01-01 23:59:59","B","","","","","1","YQ200","YQ200","2","0","0",""
"Z440000141","40","ZTRM","30","2000-01-01 00:00:00","2025-01-01 23:59:59","B","21.9","","","","1","YQ200","YQ200","2","0","0",""
"Z900016464","60","ZTRM","C","2000-01-01 00:00:00","2028-12-31 23:59:59","H","7300","","","","1","YC102","YQ100","2","0","0",""
"Z900016464","80","ZTRM","K","2000-01-01 00:00:00","2028-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900016464","100","ZTRM","2EH","2000-01-01 00:00:00","2028-12-31 23:59:59","1","","","SPOT CFR EASIA_02","AVR","1","YC102","YQ100","2","0","0","IA"
"Z900016464","140","ZTRM","A","2000-01-01 00:00:00","2028-12-31 23:59:59","A","0.876","","","","1","YC102","YQ100","2","0","0",""
"Z900016464","150","ZTRM","S","2000-01-01 00:00:00","2028-12-31 23:59:59","H","1.095","","","","1","YC102","YQ100","2","0","0",""
"Z900017519","20","ZTRM","K","2000-01-01 00:00:00","2028-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900017519","30","ZTRM","NDS","2000-01-01 00:00:00","2028-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900017519","40","ZTRM","X","2000-01-01 00:00:00","2028-12-31 23:59:59","H","102200","","","","1","YC100","YQ100","2","0","0",""
"Z900017520","20","ZTRM","K","2000-01-01 00:00:00","2028-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900017520","30","ZTRM","NDS","2000-01-01 00:00:00","2028-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900017520","40","ZTRM","X","2000-01-01 00:00:00","2028-12-31 23:59:59","H","97090","","","","1","YC100","YQ100","2","0","0",""
"Z900018536","20","ZTRM","K","2000-01-01 00:00:00","2028-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900018536","30","ZTRM","NDS","2000-01-01 00:00:00","2028-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900018536","40","ZTRM","X","2000-01-01 00:00:00","2028-12-31 23:59:59","H","99236.2","","","","1","YC100","YQ100","2","0","0",""
"Z900018047","20","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900018047","30","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900018047","40","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","105850","","","","1","YC100","YQ100","2","0","0",""
"Z900020084","20","ZTRM","K","2000-01-01 00:00:00","2028-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900020084","30","ZTRM","NDS","2000-01-01 00:00:00","2028-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900020084","40","ZTRM","X","2000-01-01 00:00:00","2028-12-31 23:59:59","H","99553.75","","","","1","YC100","YQ100","2","0","0",""
"Z900018121","20","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900018121","30","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900018121","40","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","105850","","","","1","YC100","YQ100","2","0","0",""
"Z900018623","10","ZTRM","SPOT_FOB_CHINA_01","2000-01-01 00:00:00","2027-12-31 23:59:59","1","","","SPOT FOB CHINA_01","LOW","1","YC102","YQ100","2","0","0","IA"
"Z900018623","20","ZTRM","D","2000-01-01 00:00:00","2027-12-31 23:59:59","E","0.69715","","","","1","YC102","YQ100","2","0","0",""
"Z900018623","30","ZTRM","F","2000-01-01 00:00:00","2027-12-31 23:59:59","C","47.815","","","","1","YC102","YQ100","2","0","0",""
"Z900018623","40","ZTRM","CD","2000-01-01 00:00:00","2027-12-31 23:59:59","D","0.7592","","","","1","YC102","YQ100","2","0","0",""
"Z900018623","50","ZTRM","CUR_$","2000-01-01 00:00:00","2027-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900018623","60","ZTRM","VAT","2000-01-01 00:00:00","2027-12-31 23:59:59","A","0.876","","","","1","YC102","YQ100","2","0","0",""
"Z900018623","70","ZTRM","T","2000-01-01 00:00:00","2027-12-31 23:59:59","B","4015","","","","1","YC102","YQ100","2","0","0",""
"Z900018623","80","ZTRM","T1","2000-01-01 00:00:00","2027-12-31 23:59:59","B","1241","","","","1","YC102","YQ100","2","0","0",""
"Z900018623","90","ZTRM","2","2000-01-01 00:00:00","2027-12-31 23:59:59","H","1.46","","","","1","YC102","YQ100","2","0","0",""
"Z900020068","20","ZTRM","K","2000-01-01 00:00:00","2029-09-15 23:59:59","H","0.876","","","","1","YC200","YQ200","2","0","0",""
"Z900020068","30","ZTRM","NDS","2000-01-01 00:00:00","2029-09-15 23:59:59","A","0.876","","","","1","YC200","YQ200","2","0","0",""
"Z900020068","40","ZTRM","X","2000-01-01 00:00:00","2029-09-15 23:59:59","H","123370","","","","1","YC200","YQ200","2","0","0",""
"Z900020114","20","ZTRM","K","2000-01-01 00:00:00","2029-09-15 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900020114","30","ZTRM","NDS","2000-01-01 00:00:00","2029-09-15 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900020114","40","ZTRM","X","2000-01-01 00:00:00","2029-09-15 23:59:59","H","121180","","","","1","YC100","YQ100","2","0","0",""
"Z900016017","60","ZTRM","C","2000-01-01 00:00:00","2028-12-31 23:59:59","H","7300","","","","1","YC102","YQ100","2","0","0",""
"Z900016017","80","ZTRM","K","2000-01-01 00:00:00","2028-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900016017","100","ZTRM","2EH","2000-01-01 00:00:00","2028-12-31 23:59:59","1","","","SPOT CFR EASIA_02","AVR","1","YC102","YQ100","2","0","0","IA"
"Z900016017","140","ZTRM","A","2000-01-01 00:00:00","2028-12-31 23:59:59","A","0.876","","","","1","YC102","YQ100","2","0","0",""
"Z900016017","150","ZTRM","S","2000-01-01 00:00:00","2028-12-31 23:59:59","H","1.095","","","","1","YC102","YQ100","2","0","0",""
"Z900017500","20","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900017500","30","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900017500","40","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","103713.29","","","","1","YC100","YQ100","2","0","0",""
"Z900017899","20","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900017899","30","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900017899","40","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","106215","","","","1","YC100","YQ100","2","0","0",""
"Z900019848","10","ZTRM","SPOT_FOB_CHINA_01","2000-01-01 00:00:00","2029-12-31 23:59:59","1","","","SPOT FOB CHINA_01","AVR","1","YC102","YQ100","2","0","0","IA"
"Z900019848","30","ZTRM","F","2000-01-01 00:00:00","2029-12-31 23:59:59","C","54.75","","","","1","YC102","YQ100","2","0","0",""
"Z900019848","40","ZTRM","CD","2000-01-01 00:00:00","2029-12-31 23:59:59","D","0.7592","","","","1","YC102","YQ100","2","0","0",""
"Z900019848","50","ZTRM","CUR_$","2000-01-01 00:00:00","2029-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900019848","60","ZTRM","VAT","2000-01-01 00:00:00","2029-12-31 23:59:59","A","0.876","","","","1","YC102","YQ100","2","0","0",""
"Z900019848","70","ZTRM","T","2000-01-01 00:00:00","2029-12-31 23:59:59","B","4745","","","","1","YC102","YQ100","2","0","0",""
"Z900019848","80","ZTRM","2","2000-01-01 00:00:00","2029-12-31 23:59:59","H","1.46","","","","1","YC102","YQ100","2","0","0",""
"Z900019848","90","ZTRM","T1","2000-01-01 00:00:00","2029-12-31 23:59:59","H","5110","","","","1","YC102","YQ100","2","0","0",""
"Z900019848","100","ZTRM","AG","2000-01-01 00:00:00","2029-12-31 23:59:59","H","0.73365","","","","1","YC102","YQ100","2","0","0",""
"Z900019848","110","ZTRM","PK","2000-01-01 00:00:00","2029-12-31 23:59:59","H","0.7426","","","","1","YC102","YQ100","2","0","0",""
"Z900019848","120","ZTRM","I","2000-01-01 00:00:00","2029-12-31 23:59:59","H","105.8427","","","","1","YC102","YQ100","2","0","0",""
"Z900014950","20","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900014950","30","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900014950","40","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","101571.47","","","","1","YC100","YQ100","2","0","0",""
"Z900017833","20","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900017833","30","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900017833","40","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","101216.69","","","","1","YC100","YQ100","2","0","0",""
"Z900017809","20","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900017809","30","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900017809","40","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","101571.47","","","","1","YC100","YQ100","2","0","0",""
"Z900015395","20","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900015395","30","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900015395","40","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","102992.05","","","","1","YC100","YQ100","2","0","0",""
"Z900018538","20","ZTRM","K","2000-01-01 00:00:00","2028-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900018538","30","ZTRM","NDS","2000-01-01 00:00:00","2028-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900018538","40","ZTRM","X","2000-01-01 00:00:00","2028-12-31 23:59:59","H","101008.64","","","","1","YC100","YQ100","2","0","0",""
"Z900015393","20","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900015393","30","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900015393","40","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","100964.11","","","","1","YC100","YQ100","2","0","0",""
"Z900015384","20","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900015384","30","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900015384","40","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","100964.11","","","","1","YC100","YQ100","2","0","0",""
"Z900017550","20","ZTRM","K","2000-01-01 00:00:00","2028-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900017550","30","ZTRM","NDS","2000-01-01 00:00:00","2028-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900017550","40","ZTRM","X","2000-01-01 00:00:00","2028-12-31 23:59:59","H","99280","","","","1","YC100","YQ100","2","0","0",""
"Z440000145","10","ZTRM","CFR_TUR_CURRENT","2000-01-01 00:00:00","2024-12-31 23:59:59","1","","","SPOT CFR TURKEY_06","LOW","1","YC200","YQ200","2","0","0","IE"
"Z440000145","20","ZTRM","0","2000-01-01 00:00:00","2024-12-31 23:59:59","B","","","","","1","YC200","YQ200","2","0","0",""
"Z440000145","30","ZTRM","30","2000-01-01 00:00:00","2024-12-31 23:59:59","B","21.9","","","","1","YC200","YQ200","2","0","0",""
"Z440000145","40","ZTRM","DISCOUNT","2000-01-01 00:00:00","2024-12-31 23:59:59","E","0.0073","","","","1","YC200","YQ200","2","0","0",""
"Z440000169","10","ZTRM","CHINA_02","2000-01-01 00:00:00","2024-12-31 23:59:59","1","","","CHINA_01","AV","1","YC200","YQ200","2","0","0","SC"
"Z440000169","20","ZTRM","EXCHANGE","2000-01-01 00:00:00","2024-12-31 23:59:59","H","5.329","","","","1","YC200","YQ200","2","0","0",""
"Z440000169","30","ZTRM","VAT","2000-01-01 00:00:00","2024-12-31 23:59:59","H","0.8249","","","","1","YC200","YQ200","2","0","0",""
"Z440000169","40","ZTRM","LOGISTICS","2000-01-01 00:00:00","2024-12-31 23:59:59","H","268.64","","","","1","YC200","YQ200","2","0","0",""
"Z440000169","50","ZTRM","DISCOUNT","2000-01-01 00:00:00","2024-12-31 23:59:59","H","0.803","","","","1","YC200","YQ200","2","0","0",""
"Z900019289","20","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.876","","","","1","YC200","YQ200","2","0","0",""
"Z900019289","30","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.876","","","","1","YC200","YQ200","2","0","0",""
"Z900019289","40","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","104590.02","","","","1","YC200","YQ200","2","0","0",""
"Z900019514","40","ZTRM","KOEF","2000-01-01 00:00:00","2099-12-31 23:59:59","H","129210","","","","1","YC102","YQ100","2","0","0",""
"Z900018449","20","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900018449","30","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900018449","40","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","100113.66","","","","1","YC100","YQ100","2","0","0",""
"Z900019071","20","ZTRM","K","2000-01-01 00:00:00","2028-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900019071","30","ZTRM","NDS","2000-01-01 00:00:00","2028-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900019071","40","ZTRM","X","2000-01-01 00:00:00","2028-12-31 23:59:59","H","101732.07","","","","1","YC100","YQ100","2","0","0",""
"Z900017832","20","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900017832","30","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900017832","40","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","104390","","","","1","YC100","YQ100","2","0","0",""
"Z900017834","20","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900017834","30","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.876","","","","1","YC100","YQ100","2","0","0",""
"Z900017834","40","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","99280","","","","1","YC100","YQ100","2","0","0",""
"Z900017835","20","ZTRM","K","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.876","","","","1","YC100","YQ100","2","0","0",""
