"row_id","period","customer_asv","customer","mtr_nsi_code","mtr_nsi_name","contract","currency","forecast","country","region","market","client_id","client_name"
"1035393","2026-09-01 00:00:00","161216","ООО ""ЮТЕКС РУ""","1182082","Флотореагент-оксаль марка Т-92 осветленный спецификация № 329074","Formula","RUB","20","Russian Federation","Tatarstan Republic","RF + CIS","CL-10109","Клиент 109"
"1035433","2026-09-01 00:00:00","19916","АО ""ВБД""","1596835","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 30 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","88","Russian Federation","The Omsk Area","RF + CIS","CL-10145","Клиент 145"
"1035435","2026-09-01 00:00:00","285736","ООО ""ПЭТ ПЛАСТ""","407335","Полиэтилентерефталат ПЭТФ, гранулят, ТУ 2226-001-55588670-2007","Formula","RUB","240","Russian Federation","The Tver Area","RF + CIS","CL-10209","Клиент 209"
"1035441","2026-09-01 00:00:00","9999","АО ""ПЕТРУС""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","264","Russian Federation","The Samara Area","RF + CIS","CL-10399","Клиент 399"
"1035574","2026-09-01 00:00:00","256645","ООО ""КРИОГАЗ-ВЫСОЦК""","977354","Этилен ГОСТ 25070-2013","Formula","RUB","8","Russian Federation","The Nizhniy Novgorod","RF + CIS","CL-10166","Клиент 166"
"1035582","2026-09-01 00:00:00","243003","ООО ""АЙВИСИ РУС""","1236284","Пластификатор ДБТ ТУ 20.59.56-032-53505711-2022","Formula","RUB","132","Russian Federation","The Oryol Area","RF + CIS","CL-10164","Клиент 164"
"1035668","2026-09-01 00:00:00","108510","ООО ""ХИМПРОМ""","1181437","Фракция пропиленовая улучшенная, спецификация ЗСНХ-006-2021","Formula","RUB","200","Russian Federation","The Kemerovo Area","RF + CIS","CL-10007","Клиент 007"
"1035675","2026-09-01 00:00:00","296526","ООО ""ЕВРОХИМ - УКК""","1566176","Пылеподавитель калийных солей, марка Б ТУ 2422-083-05766801-98","Formula","RUB","154","Russian Federation","Perm Territory","RF + CIS","CL-10229","Клиент 229"
"1035676","2026-09-01 00:00:00","9999","АО ""ПЕТРУС""","1596835","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 30 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","25","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10399","Клиент 399"
"1035715","2026-09-01 00:00:00","230710","ООО ""АГРЫЗНЕФТЕПРОДУКТ""","1372179","Фракция фенолосодержащая жидкая, ТУ 20.14.24-255-00203335-2023","Formula","RUB","27","Russian Federation","Tatarstan Republic","RF + CIS","CL-10153","Клиент 153"
"1035722","2026-09-01 00:00:00","297715","ООО ""БИОХИМ""","1184686","Фракция жидкая низкокипящих веществ ТУ 24.14.21-221-00203335-2016","Formula","RUB","44","Russian Federation","Tatarstan Republic","RF + CIS","CL-10245","Клиент 245"
"1035737","2026-09-01 00:00:00","15352","ООО ""ТАТНЕФТЬ-АЗС ЦЕНТР""","408965","Концентрат спиртово-эфирный, марка А, ТУ 2422-012-53505711-2005","Formula","RUB","400","Russian Federation","Tatarstan Republic","RF + CIS","CL-10091","Клиент 091"
"1035748","2026-09-01 00:00:00","289190","ООО ""ПРАЙД""","1464690","Абсорбент 50/370 марка Б, ТУ 20.14.11-244-05766801-2020 изм.2","Formula","RUB","200","Russian Federation","Tatarstan Republic","RF + CIS","CL-10217","Клиент 217"
"1035774","2026-09-01 00:00:00","9999","АО ""ПЕТРУС""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","264","Russian Federation","The Moscow Area","RF + CIS","CL-10399","Клиент 399"
"1035787","2026-09-01 00:00:00","351007","ООО ""СИНТЕЗ""","279456","Смола тяжелая пиролиза ТУ 2451-021-53505711-2011","Formula","RUB","48","Russian Federation","The Leningrad Area","RF + CIS","CL-10320","Клиент 320"
"1035814","2026-09-01 00:00:00","304146","ИП БИРЮКОВА ОКСАНА АНАТОЛЬЕВНА","214209","Ацетон технический, сорт высший, ГОСТ 2768-84","Formula","RUB","50","Russian Federation","Tatarstan Republic","RF + CIS","CL-10258","Клиент 258"
"1035856","2026-09-01 00:00:00","303834","ООО ""НОВЫЕ ТЕХНОЛОГИИ""","1177496","Полиэтиленгликоль ненасыщенный НПЭГ-2400 ТУ 20.41.42-246-05766801-2021","Formula","RUB","81","Russian Federation","The Moscow Area","RF + CIS","CL-10257","Клиент 257"
"1035886","2026-09-01 00:00:00","351007","ООО ""СИНТЕЗ""","241582","Остаток кубовый нефтехимии КОН-92 (смола нефтяная тяжелая) ТУ 38.48424318-03-2000","Formula","RUB","48","Russian Federation","The Leningrad Area","RF + CIS","CL-10320","Клиент 320"
"1035997","2026-09-01 00:00:00","8494","""АЛПЛА"" ООО","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","902","Russian Federation","The Samara Area","RF + CIS","CL-10391","Клиент 391"
"1036023","2026-09-01 00:00:00","346659","ООО ""ЗАВОД ПОЛИКАРБОКСИЛАТОВ ""ОРЕНБУРЖЬЕ""","1177496","Полиэтиленгликоль ненасыщенный НПЭГ-2400 ТУ 20.41.42-246-05766801-2021","Formula","RUB","20.25","Russian Federation","Tatarstan Republic","RF + CIS","CL-10311","Клиент 311"
"1036031","2026-09-01 00:00:00","197604","ООО""ПРОФХИМТЕХНОЛОГИИ""","1492358","Тетрамеры пропилена сорт первый ТС НКНХ-004-2023","Formula","RUB","150","Russian Federation","Tatarstan Republic","RF + CIS","CL-10144","Клиент 144"
"1036044","2026-09-01 00:00:00","289151","ООО ""РУТГЕРС СЕВЕРТАР""","1182293","Смола пиролизная тяжелая, марка А ТУ 20.59.59-128-05766801-2017","Formula","RUB","800","Russian Federation","Tatarstan Republic","RF + CIS","CL-10216","Клиент 216"
"1036092","2026-09-01 00:00:00","11253","ООО ""РЕЗИЛЮКС ДИСТРИБЬЮШН""","1203330","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 13,3 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","88","Russian Federation","The Kostroma Area","RF + CIS","CL-10013","Клиент 013"
"1036100","2026-09-01 00:00:00","336344","ООО ""ИДС БОРЖОМИ""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","198","Russian Federation","The Lipetsk Area","RF + CIS","CL-10301","Клиент 301"
"1036111","2026-09-01 00:00:00","99453","ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","132","Russian Federation","The Tula Area","RF + CIS","CL-10398","Клиент 398"
"1036117","2026-09-01 00:00:00","273699","ООО ТД ""ХИМАВТО""","214209","Ацетон технический, сорт высший, ГОСТ 2768-84","Formula","RUB","50","Russian Federation","Tatarstan Republic","RF + CIS","CL-10194","Клиент 194"
"1036135","2026-09-01 00:00:00","347782","ООО ""МОРТОП""","1566699","Пироконденсат гидростабилизированный нефтяной, фракция С9, марка Б ТУ 2415-004-05766801-2003","Formula","RUB","1400","Russian Federation","Krasnodar Territory","RF + CIS","CL-10316","Клиент 316"
"1036149","2026-09-01 00:00:00","285028","ООО ""ТИТАН-ПОЛИМЕР""","179985","Полиэтилентерефталат FF (гранулят) ТУ 20.16.40-014-55588670-2020","Formula","RUB","462","Russian Federation","The Pskov Area","RF + CIS","CL-10207","Клиент 207"
"1036161","2026-09-01 00:00:00","338237","ООО ""РУС-ОЙЛЭКС""","1182293","Смола пиролизная тяжелая, марка А ТУ 20.59.59-128-05766801-2017","Formula","RUB","800","Russian Federation","Tatarstan Republic","RF + CIS","CL-10304","Клиент 304"
"1036257","2026-09-01 00:00:00","32663","СП ""АМИПАК""-ОАО","407335","Полиэтилентерефталат ПЭТФ, гранулят, ТУ 2226-001-55588670-2007","Formula","RUB","66","Belarus","The Tver Area","RF + CIS","CL-10285","Клиент 285"
"1036281","2026-09-01 00:00:00","336344","ООО ""ИДС БОРЖОМИ""","1203330","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 13,3 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","66","Russian Federation","The Lipetsk Area","RF + CIS","CL-10301","Клиент 301"
"1037402","2026-09-01 00:00:00","234216","ООО ""ПЛАТТЕН""","1182353","АБС-пластик, марка ABS 1035 ТУ 2214-159-05766801-2011","Formula","RUB","132","Russian Federation","The Moscow Area","RF + CIS","CL-10155","Клиент 155"
"1037421","2026-09-01 00:00:00","296874","ООО ""ТЕХНОЦЕНТР""","1492358","Тетрамеры пропилена сорт первый ТС НКНХ-004-2023","Formula","RUB","100","Russian Federation","The Yaroslavl Area","RF + CIS","CL-10237","Клиент 237"
"1037424","2026-09-01 00:00:00","8494","""АЛПЛА"" ООО","1602311","Полиэтилентерефталат VIVILEN rPET, г/п, втор. сырья 23,5 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","198","Russian Federation","The Moscow Area","RF + CIS","CL-10391","Клиент 391"
"1037426","2026-09-01 00:00:00","286609","АО ""АБ ИНБЕВ ЭФЕС""","1596835","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 30 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","1254","Russian Federation","Tatarstan Republic","RF + CIS","CL-10210","Клиент 210"
"1037722","2026-09-01 00:00:00","16286","ООО ""КНАУФ ПЕНОПЛАСТ""","430604","Полистирол вспенивающийся ""АЛЬФАПОР"" ПСВ, тип SE, марка 301, ТУ 2214-019-53505711-2010","Formula","RUB","105.6","Russian Federation","The Leningrad Area","RF + CIS","CL-10113","Клиент 113"
"1037724","2026-09-01 00:00:00","16286","ООО ""КНАУФ ПЕНОПЛАСТ""","430607","Полистирол вспенивающийся ""АЛЬФАПОР"" ПСВ, тип SE, марка 501, ТУ 2214-019-53505711-2010","Formula","RUB","21.12","Russian Federation","The Moscow Area","RF + CIS","CL-10113","Клиент 113"
"1037812","2026-09-01 00:00:00","315345","ИП ЛУКИН МИХАИЛ ГЕРМАНОВИЧ","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","198","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10272","Клиент 272"
"1037813","2026-09-01 00:00:00","315345","ИП ЛУКИН МИХАИЛ ГЕРМАНОВИЧ","1602311","Полиэтилентерефталат VIVILEN rPET, г/п, втор. сырья 23,5 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","66","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10272","Клиент 272"
"1037842","2026-09-01 00:00:00","289151","ООО ""РУТГЕРС СЕВЕРТАР""","1182293","Смола пиролизная тяжелая, марка А ТУ 20.59.59-128-05766801-2017","Formula","RUB","1700","Russian Federation","The Vologda Area","RF + CIS","CL-10216","Клиент 216"
"1038041","2026-09-01 00:00:00","50632","ООО ""САФПЛАСТ""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","125.4","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10345","Клиент 345"
"1038058","2026-09-01 00:00:00","296539","ООО ТД ""ЦИКЛЕН""","1182310","Абсорбент-Н, марка Б ТУ 20.14.11-036-05766801-2019","Formula","RUB","400","Russian Federation","Tatarstan Republic","RF + CIS","CL-10231","Клиент 231"
"1038060","2026-09-01 00:00:00","150673","ООО ""КАЗАНСКИЙ ЗАВОД ""ЕВРОПЛАСТ""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","506","Russian Federation","Tatarstan Republic","RF + CIS","CL-10087","Клиент 087"
"1038063","2026-09-01 00:00:00","9999","АО ""ПЕТРУС""","1602311","Полиэтилентерефталат VIVILEN rPET, г/п, втор. сырья 23,5 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","242","Russian Federation","The Moscow Area","RF + CIS","CL-10399","Клиент 399"
"1038101","2026-09-01 00:00:00","336344","ООО ""ИДС БОРЖОМИ""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","88","Russian Federation","The Kostroma Area","RF + CIS","CL-10301","Клиент 301"
"1038102","2026-09-01 00:00:00","152642","ООО ""ДЕЛОВАЯ РУСЬ-МЕГА""","430604","Полистирол вспенивающийся ""АЛЬФАПОР"" ПСВ, тип SE, марка 301, ТУ 2214-019-53505711-2010","Formula","RUB","147.84","Russian Federation","The Moscow Area","RF + CIS","CL-10090","Клиент 090"
"1038127","2026-09-01 00:00:00","15674","ООО ""МУЛТОН ПАРТНЕРС""","407335","Полиэтилентерефталат ПЭТФ, гранулят, ТУ 2226-001-55588670-2007","Formula","RUB","22","Russian Federation","The Moscow Area","RF + CIS","CL-10096","Клиент 096"
"1038130","2026-09-01 00:00:00","16433","ООО ""АЛЬФАТЕХФОРМ""","1203330","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 13,3 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","242","Russian Federation","The Moscow Area","RF + CIS","CL-10116","Клиент 116"
"1038135","2026-09-01 00:00:00","17224","ООО ""СИНТЕЗ ОКА""","716979","Кислота акриловая, марка П ТУ 2431-044-52470175-2012","Formula","RUB","22","Russian Federation","The Nizhniy Novgorod","RF + CIS","CL-10132","Клиент 132"
"1038152","2026-09-01 00:00:00","11603","АО ""ПЛАСТИК""","953779","Этилбензол технический, сорт высший, ГОСТ 9385-2013","Formula","RUB","780","Russian Federation","The Tula Area","RF + CIS","CL-10018","Клиент 018"
"1038186","2026-09-01 00:00:00","9999","АО ""ПЕТРУС""","1203330","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 13,3 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","333","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10399","Клиент 399"
"1038189","2026-09-01 00:00:00","296728","ООО ""СИНТЕЗ-АЦЕТОН 2000""","214209","Ацетон технический, сорт высший, ГОСТ 2768-84","Formula","RUB","900","Russian Federation","Tatarstan Republic","RF + CIS","CL-10233","Клиент 233"
"1038191","2026-09-01 00:00:00","296539","ООО ТД ""ЦИКЛЕН""","1464678","Абсорбент 50/370 марка А ТУ 20.14.11-244-05766801-2020","Formula","RUB","800","Russian Federation","Tatarstan Republic","RF + CIS","CL-10231","Клиент 231"
"1038196","2026-09-01 00:00:00","16661","ООО ПКФ ""ОРГХИМПРОМ""","716979","Кислота акриловая, марка П ТУ 2431-044-52470175-2012","Formula","RUB","4.5","Russian Federation","The Nizhniy Novgorod","RF + CIS","CL-10119","Клиент 119"
"1038207","2026-09-01 00:00:00","11770","АО ""АПГ ВОСТОЧНАЯ ЕВРОПА""","407335","Полиэтилентерефталат ПЭТФ, гранулят, ТУ 2226-001-55588670-2007","Formula","RUB","330","Russian Federation","The Tver Area","RF + CIS","CL-10022","Клиент 022"
"1038214","2026-09-01 00:00:00","57414","ООО ""ЕВРОПЭТ""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","198","Russian Federation","The Moscow Area","RF + CIS","CL-10356","Клиент 356"
"1038220","2026-09-01 00:00:00","144489","ООО ""ЭДЕМ""","1464690","Абсорбент 50/370 марка Б, ТУ 20.14.11-244-05766801-2020 изм.2","Formula","RUB","2400","Russian Federation","Tatarstan Republic","RF + CIS","CL-10075","Клиент 075"
"1038228","2026-09-01 00:00:00","70440","ООО ""ПКФ НЕФТЕХИМИК""","437752","Фракция бензол-толуольная (бентол) ТУ 2415-032-05762341-2009","Formula","RUB","60","Russian Federation","Perm Territory","RF + CIS","CL-10374","Клиент 374"
"1038242","2026-09-01 00:00:00","15352","ООО ""ТАТНЕФТЬ-АЗС ЦЕНТР""","1182293","Смола пиролизная тяжелая, марка А ТУ 20.59.59-128-05766801-2017","Spot","RUB","3500","Russian Federation","Tatarstan Republic","RF + CIS","CL-10091","Клиент 091"
"1038243","2026-09-01 00:00:00","144489","ООО ""ЭДЕМ""","1182303","Остаток кубовый ректификации этилбензола КОРЭ, марка Б ТУ 20.14.12-033-05766801-2017","Formula","RUB","384","Russian Federation","Tatarstan Republic","RF + CIS","CL-10075","Клиент 075"
"1038253","2026-09-01 00:00:00","11770","АО ""АПГ ВОСТОЧНАЯ ЕВРОПА""","1602311","Полиэтилентерефталат VIVILEN rPET, г/п, втор. сырья 23,5 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","88","Russian Federation","The Leningrad Area","RF + CIS","CL-10022","Клиент 022"
"1038255","2026-09-01 00:00:00","306841","ООО ""ЭКО-РУСАЛ""","1184726","Смола фенольная ТУ 2424-214-00203335-2013","Formula","RUB","108","Russian Federation","Tatarstan Republic","RF + CIS","CL-10260","Клиент 260"
"1038262","2026-09-01 00:00:00","16661","ООО ПКФ ""ОРГХИМПРОМ""","685710","Эфир метиловый акриловой кислоты ТУ 2435-046-52470175-2012","Formula","RUB","4.5","Russian Federation","The Nizhniy Novgorod","RF + CIS","CL-10119","Клиент 119"
"1038268","2026-09-01 00:00:00","8859","АО ""ЯТУ ИМЕНИ В.Ю.ОРЛОВА""","338726","Смола пиролизная тяжелая, марка А, ТУ 2451-051-52470175-2004","Formula","RUB","1350","Russian Federation","The Yaroslavl Area","RF + CIS","CL-10393","Клиент 393"
"1038281","2026-09-01 00:00:00","289151","ООО ""РУТГЕРС СЕВЕРТАР""","1182293","Смола пиролизная тяжелая, марка А ТУ 20.59.59-128-05766801-2017","Formula","RUB","1100","Russian Federation","The Vologda Area","RF + CIS","CL-10216","Клиент 216"
"1038295","2026-09-01 00:00:00","307176","ООО ""ШПЗ""","723863","Кислота терефталевая очищенная г/п ТУ 2477-012-00209421-2003","Formula","RUB","2200","Russian Federation","The Rostov Area","RF + CIS","CL-10261","Клиент 261"
"1038297","2026-09-01 00:00:00","162206","ОсОО ""Барс-Аю""","430604","Полистирол вспенивающийся ""АЛЬФАПОР"" ПСВ, тип SE, марка 301, ТУ 2214-019-53505711-2010","Formula","RUB","101.2","Kyrgyzstan","Perm Territory","RF + CIS","CL-10112","Клиент 112"
"1038298","2026-09-01 00:00:00","9999","АО ""ПЕТРУС""","179985","Полиэтилентерефталат FF (гранулят) ТУ 20.16.40-014-55588670-2020","Formula","RUB","418","Russian Federation","The Kaluga Area","RF + CIS","CL-10399","Клиент 399"
"1038300","2026-09-01 00:00:00","12832","ООО ""АКРИЛАН""","716979","Кислота акриловая, марка П ТУ 2431-044-52470175-2012","Formula","RUB","44","Russian Federation","The Nizhniy Novgorod","RF + CIS","CL-10046","Клиент 046"
"1038301","2026-09-01 00:00:00","9999","АО ""ПЕТРУС""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","1667","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10399","Клиент 399"
"1038306","2026-09-01 00:00:00","9999","АО ""ПЕТРУС""","407335","Полиэтилентерефталат ПЭТФ, гранулят, ТУ 2226-001-55588670-2007","Formula","RUB","132","Russian Federation","The Moscow Area","RF + CIS","CL-10399","Клиент 399"
"1038308","2026-09-01 00:00:00","295667","ООО ""КРИСТАН ЭКОРЕСУРС""","1372179","Фракция фенолосодержащая жидкая, ТУ 20.14.24-255-00203335-2023","Formula","RUB","54","Russian Federation","Tatarstan Republic","RF + CIS","CL-10224","Клиент 224"
"1038310","2026-09-01 00:00:00","15989","ООО ""ТД ""МОСОБЛСТРОЙ-31""","430604","Полистирол вспенивающийся ""АЛЬФАПОР"" ПСВ, тип SE, марка 301, ТУ 2214-019-53505711-2010","Formula","RUB","368.8","Russian Federation","The Moscow Area","RF + CIS","CL-10103","Клиент 103"
"1038322","2026-09-01 00:00:00","296539","ООО ТД ""ЦИКЛЕН""","1182309","Абсорбент-Н, марка А ТУ 20.14.11-036-05766801-2019","Formula","RUB","520","Russian Federation","Tatarstan Republic","RF + CIS","CL-10231","Клиент 231"
"1038343","2026-09-01 00:00:00","15674","ООО ""МУЛТОН ПАРТНЕРС""","1602311","Полиэтилентерефталат VIVILEN rPET, г/п, втор. сырья 23,5 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","704","Russian Federation","The Moscow Area","RF + CIS","CL-10096","Клиент 096"
"1038354","2026-09-01 00:00:00","19916","АО ""ВБД""","1596835","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 30 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","154","Russian Federation","The Moscow Area","RF + CIS","CL-10145","Клиент 145"
"1038358","2026-09-01 00:00:00","350001","ТЕХНИЧЕСКИЙ КЛИЕНТ СПОТ SI","1182490","Неонол АФ 9-10 ТУ 20.41.20-229-05766801-2020","Spot","USD","200","India","Delhi","Экспорт (ПиОС)","CL-10319","Клиент 319"
"1038372","2026-09-01 00:00:00","150541","ООО ""ЛИПМАШ""","430605","Полистирол вспенивающийся ""АЛЬФАПОР"" ПСВ, тип SE, марка 401, ТУ 2214-019-53505711-2010","Formula","RUB","21.12","Russian Federation","The Lipetsk Area","RF + CIS","CL-10086","Клиент 086"
"1038417","2026-09-01 00:00:00","84087","ООО ""ЕВРОПЛАСТ-ЕНИСЕЙ ПРОМ""","1203330","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 13,3 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","264","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10390","Клиент 390"
"1038435","2026-09-01 00:00:00","16433","ООО ""АЛЬФАТЕХФОРМ""","407335","Полиэтилентерефталат ПЭТФ, гранулят, ТУ 2226-001-55588670-2007","Formula","RUB","594","Russian Federation","The Moscow Area","RF + CIS","CL-10116","Клиент 116"
"1038436","2026-09-01 00:00:00","71831","АО ""ХИМТРАСТ""","1182081","Флотореагент-оксаль марка Т-92 ТУ 20.59.59-029-05766801-2016","Formula","RUB","24","Russian Federation","Tatarstan Republic","RF + CIS","CL-10376","Клиент 376"
"1038450","2026-09-01 00:00:00","150673","ООО ""КАЗАНСКИЙ ЗАВОД ""ЕВРОПЛАСТ""","1203330","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 13,3 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","220","Russian Federation","Tatarstan Republic","RF + CIS","CL-10087","Клиент 087"
"1038453","2026-09-01 00:00:00","35731","АО ""БСК""","723863","Кислота терефталевая очищенная г/п ТУ 2477-012-00209421-2003","Spot","RUB","20","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10332","Клиент 332"
"1038455","2026-09-01 00:00:00","11253","ООО ""РЕЗИЛЮКС ДИСТРИБЬЮШН""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","506","Russian Federation","The Kostroma Area","RF + CIS","CL-10013","Клиент 013"
"1038462","2026-09-01 00:00:00","306841","ООО ""ЭКО-РУСАЛ""","1372179","Фракция фенолосодержащая жидкая, ТУ 20.14.24-255-00203335-2023","Formula","RUB","54","Russian Federation","Tatarstan Republic","RF + CIS","CL-10260","Клиент 260"
"1038466","2026-09-01 00:00:00","295667","ООО ""КРИСТАН ЭКОРЕСУРС""","1184726","Смола фенольная ТУ 2424-214-00203335-2013","Formula","RUB","108","Russian Federation","Tatarstan Republic","RF + CIS","CL-10224","Клиент 224"
"1038469","2026-09-01 00:00:00","286901","ООО ""СИТИ БУНКЕР""","279456","Смола тяжелая пиролиза ТУ 2451-021-53505711-2011","Formula","RUB","192","Russian Federation","The Leningrad Area","RF + CIS","CL-10211","Клиент 211"
"1038472","2026-09-01 00:00:00","296619","ООО ""ТЕПЛО-СЕРВИС""","1184726","Смола фенольная ТУ 2424-214-00203335-2013","Formula","RUB","54","Russian Federation","Tatarstan Republic","RF + CIS","CL-10232","Клиент 232"
"1038479","2026-09-01 00:00:00","30422","ОАО ""Нафтан""","214209","Ацетон технический, сорт высший, ГОСТ 2768-84","Formula","RUB","500","Belarus","The Smolensk Area","RF + CIS","CL-10259","Клиент 259"
"1038518","2026-09-01 00:00:00","54112","ООО ""ПЕПСИКО ХОЛДИНГС""","1596835","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 30 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","22","Russian Federation","The Moscow Area","RF + CIS","CL-10351","Клиент 351"
"1038529","2026-09-01 00:00:00","287629","ООО ""ЧЕРНОГОЛОВСКИЙ ИСТОЧНИК""","407335","Полиэтилентерефталат ПЭТФ, гранулят, ТУ 2226-001-55588670-2007","Formula","RUB","220","Russian Federation","The Tver Area","RF + CIS","CL-10213","Клиент 213"
"1038537","2026-09-01 00:00:00","84087","ООО ""ЕВРОПЛАСТ-ЕНИСЕЙ ПРОМ""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","308","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10390","Клиент 390"
"1038560","2026-09-01 00:00:00","50632","ООО ""САФПЛАСТ""","1203330","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 13,3 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","41.8","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10345","Клиент 345"
"1038565","2026-09-01 00:00:00","8494","""АЛПЛА"" ООО","1203330","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 13,3 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","506","Russian Federation","The Samara Area","RF + CIS","CL-10391","Клиент 391"
"1038572","2026-09-01 00:00:00","336344","ООО ""ИДС БОРЖОМИ""","1203330","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 13,3 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","110","Russian Federation","The Kostroma Area","RF + CIS","CL-10301","Клиент 301"
"1038573","2026-09-01 00:00:00","268959","ООО ""ФЛЕКС ФИЛМС РУС""","179985","Полиэтилентерефталат FF (гранулят) ТУ 20.16.40-014-55588670-2020","Formula","RUB","1980","Russian Federation","The Moscow Area","RF + CIS","CL-10184","Клиент 184"
"1038575","2026-09-01 00:00:00","143617","ООО ""ЭКТОХИМ""","841136","Абсорбент А-2 тяжелый, марка К, ТУ 2411-010-48158319-2000","Formula","RUB","600","Russian Federation","The Samara Area","RF + CIS","CL-10073","Клиент 073"
"1038577","2026-09-01 00:00:00","2590","ООО ""ПОЛИПЛАСТ НОВОМОСКОВСК""","777801","Раствор водный натриевых солей (поли)акриловой кислоты ТУ 2432-050-52470175-2013","Formula","RUB","350","Russian Federation","The Tula Area","RF + CIS","CL-10167","Клиент 167"
"1038587","2026-09-01 00:00:00","358993","ООО ""РТ-ИЗОФОРМ""","1196307","Пластификатор Оксапласт спецификация № 430714","Formula","RUB","22","Russian Federation","Tatarstan Republic","RF + CIS","CL-10334","Клиент 334"
"1038604","2026-09-01 00:00:00","11253","ООО ""РЕЗИЛЮКС ДИСТРИБЬЮШН""","1602311","Полиэтилентерефталат VIVILEN rPET, г/п, втор. сырья 23,5 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","88","Russian Federation","The Kostroma Area","RF + CIS","CL-10013","Клиент 013"
"1038614","2026-09-01 00:00:00","13599","ООО ""ОМСКТЕХУГЛЕРОД""","786651","Смола пиролизная тяжелая, марка А, ТУ 2451-183-72042240-2013","Formula","RUB","2000","Russian Federation","The Omsk Area","RF + CIS","CL-10060","Клиент 060"
"1038624","2026-09-01 00:00:00","15674","ООО ""МУЛТОН ПАРТНЕРС""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","88","Russian Federation","The Moscow Area","RF + CIS","CL-10096","Клиент 096"
